arrival_date,departure_date,location,transportation_modes,genre,hotel
11-17-1993,26-Nov-1993,"Yangon | Myanmar","caravan | taxi | tram | train | bicycle | bus | ferry",Female,"Fritsch, Hegmann and Mueller"
01-30-1988,03-Feb-1988,"Pune ; India","tram | boat | train | bus | taxi | walk | car",F,"Murray LLC"
04-06-2017,16-Apr-2017,"Mexico City ; Mexico","caravan - train - tram - subway",Masc,Rogahn-Crist
09-09-2019,13-Sep-2019,"Mumbai ; India","boat | subway | bus | train | horse",Male,"Rempel and Sons"
03-28-1985,03-Apr-1985,"Pune | India","ferry - horse - train - bicycle",F,Feest-Bode
05-28-2002,03-Jun-2002,"Beijing ; China","caravan | bicycle | taxi | subway | motorcycle | airplane | ferry",Female,"Cremin Inc"
02-10-2016,19-Feb-2016,"Hanoi | Vietnam","train | bus | boat | motorcycle | taxi",masc,"Ledner LLC"
06-10-1973,20-Jun-1973,"Dhaka | Bangladesh","motorcycle | car | horse | taxi | bus | bicycle | caravan | walk",Male,"Goldner LLC"
03-03-2011,08-Mar-2011,"Delhi ; India","caravan ; subway ; horse ; ferry ; walk ; motorcycle",Masc,Langosh-Franecki
12-25-1982,31-Dec-1982,"Bangkok - Thailand","airplane | car | bicycle | bus | walk | horse | boat",Male,"Feil LLC"
10-15-1985,22-Oct-1985,"Bangkok - Thailand","train - taxi - caravan - motorcycle - horse",fem,"Nienow LLC"
01-18-2009,26-Jan-2009,"Alexandria ; Egypt","airplane ; walk ; motorcycle ; caravan ; taxi ; boat ; ferry",M,Cruickshank-Franecki
10-23-1972,02-Nov-1972,"Beijing ; China","boat - horse - bus - car - airplane - train - subway - ferry",Masc,"Hintz Group"
10-02-1996,11-Oct-1996,"Dhaka ; Bangladesh","bicycle | tram | airplane | car | bus | subway | taxi",Female,"Hodkiewicz, Luettgen and Stoltenberg"
01-21-1979,28-Jan-1979,"Alexandria | Egypt","boat | car | bus | tram | caravan | train",F,"Hayes, Bins and Considine"
11-08-1973,13-Nov-1973,"London ; United Kingdom","train | bicycle | caravan | taxi | subway | tram | motorcycle",Masc,"Leannon, Cassin and Trantow"
06-18-2002,22-Jun-2002,"Chennai | India","caravan ; walk ; boat ; horse ; tram ; subway",F,Wolff-Cartwright
05-01-1974,07-May-1974,"Addis Ababa | Ethiopia","caravan | car | motorcycle | train",Female,"Fritsch, Hegmann and Mueller"
08-22-1982,30-Aug-1982,"London ; United Kingdom","tram ; subway ; train ; motorcycle ; bus ; ferry ; bicycle ; taxi",Female,"Kulas LLC"
07-30-2007,06-Aug-2007,"Pune | India","subway - motorcycle - taxi - tram - horse",Female,"Funk, Morar and Rodriguez"
12-20-1984,28-Dec-1984,"Lahore | Pakistan","tram - car - airplane - bicycle - horse - boat - train",Male,"Goldner LLC"
05-22-1978,27-May-1978,"Beijing ; China","tram ; taxi ; bus ; ferry",Female,"Lubowitz, Prohaska and Reilly"
01-12-1993,17-Jan-1993,"Hanoi | Vietnam","motorcycle | subway | horse | walk | caravan | tram | taxi | car",Fem,"Ledner LLC"
10-20-2000,29-Oct-2000,"Pune | India","airplane ; bicycle ; bus ; tram",M,Schmeler-Renner
02-19-2002,24-Feb-2002,"Mumbai | India","tram - horse - caravan - car - bus - taxi",Female,"Funk, Morar and Rodriguez"
04-17-1984,23-Apr-1984,"Alexandria ; Egypt","caravan ; ferry ; train ; bus ; car ; motorcycle ; tram",F,"Heaney Inc"
12-19-1979,28-Dec-1979,"Abidjan | Ivory Coast","horse | subway | bus | boat | ferry | train | caravan | airplane",Female,"Bahringer LLC"
07-29-1987,04-Aug-1987,"Johannesburg | South Africa","caravan | horse | boat | bus | subway | train | walk",Fem,"Fritsch, Hegmann and Mueller"
02-25-2007,07-Mar-2007,"Rio de Janeiro - Brazil","walk ; motorcycle ; tram ; bus ; subway",M,"Goldner LLC"
09-27-1997,05-Oct-1997,"Bangkok ; Thailand","bus ; airplane ; walk ; horse ; caravan",fem,"Cole Group"
05-04-1983,14-May-1983,"London | United Kingdom","train | caravan | horse | ferry | bicycle | subway | walk",F,Quigley-Braun
07-27-1980,06-Aug-1980,"Abidjan | Ivory Coast","train - horse - tram - motorcycle - ferry",fem,"Kassulke, Rath and Upton"
07-19-2012,29-Jul-2012,"Beijing ; China","train - boat - ferry - taxi - walk - bicycle - airplane - horse",Male,"Medhurst, Streich and Schamberger"
12-06-1982,16-Dec-1982,"Hanoi - Vietnam","car - airplane - subway - boat",M,"Ledner LLC"
03-17-2014,22-Mar-2014,"Mexico City ; Mexico","car ; boat ; taxi ; bicycle ; bus ; horse ; train",Female,Kerluke-Armstrong
02-09-1987,17-Feb-1987,"Mexico City ; Mexico","subway ; boat ; ferry ; motorcycle ; bicycle ; train ; tram",Male,Rogahn-Crist
09-23-2018,29-Sep-2018,"London ; United Kingdom","horse | bus | taxi | airplane | train | subway | tram | boat",Male,"Nienow LLC"
06-17-2012,25-Jun-2012,"Bangkok - Thailand","walk | airplane | ferry | bus",Masc,Langosh-Franecki
03-13-1996,21-Mar-1996,"Beijing ; China","boat | car | motorcycle | bus | horse | tram | train | ferry",fem,"Kulas LLC"
04-23-1977,30-Apr-1977,"Johannesburg | South Africa","bus | boat | ferry | taxi | airplane | caravan | motorcycle | tram",fem,"Kulas LLC"
09-27-1996,05-Oct-1996,"Dhaka | Bangladesh","subway - bus - caravan - motorcycle - walk - car",M,Cruickshank-Franecki
02-06-1993,11-Feb-1993,"Alexandria | Egypt","motorcycle ; walk ; caravan ; bus ; boat ; airplane ; subway ; car",Fem,"Hodkiewicz, Luettgen and Stoltenberg"
02-19-1992,23-Feb-1992,"Addis Ababa ; Ethiopia","subway | bus | ferry | motorcycle | train | airplane | horse | walk",M,"Murray LLC"
01-03-2020,08-Jan-2020,"Casablanca ; Morocco","ferry - subway - airplane - bus - horse - caravan - train",masc,"Heaney - Robel and Witting"
03-05-2011,12-Mar-2011,"Dhaka ; Bangladesh","tram ; walk ; subway ; bus ; taxi ; horse ; motorcycle",Masc,"Koelpin, Hoppe and Corwin"
05-29-1986,05-Jun-1986,"Abidjan - Ivory Coast","bicycle ; boat ; taxi ; walk ; caravan ; airplane ; motorcycle",Fem,"Altenwerth and Sons"
01-05-2010,09-Jan-2010,"Addis Ababa - Ethiopia","airplane - subway - tram - train",Masc,"Schaden LLC"
12-20-2001,24-Dec-2001,"Casablanca | Morocco","bus | motorcycle | airplane | boat | ferry | caravan",Fem,"Fritsch, Hegmann and Mueller"
02-06-1972,11-Feb-1972,"Delhi | India","train ; bicycle ; subway ; tram ; motorcycle ; bus ; walk",F,"Leannon, Cassin and Trantow"
11-10-2019,15-Nov-2019,"Yangon ; Myanmar","subway - taxi - airplane - train - caravan - car",Fem,"Hintz Group"
03-06-1996,16-Mar-1996,"Mumbai ; India","bus - ferry - taxi - horse - boat",Masc,Wolff-Cartwright
07-02-2007,10-Jul-2007,"Bangkok | Thailand","tram - train - car - subway - horse",Male,"Hodkiewicz, Luettgen and Stoltenberg"
05-13-1993,19-May-1993,"Pune - India","motorcycle ; airplane ; horse ; ferry ; car ; subway ; tram",Masc,"Funk, Morar and Rodriguez"
09-13-2000,22-Sep-2000,"Alexandria - Egypt","walk - subway - bus - motorcycle - train",masc,"Hintz Group"
11-18-1971,28-Nov-1971,"Yangon - Myanmar","bus - motorcycle - car - bicycle",Male,"Hayes, Bins and Considine"
02-20-2018,26-Feb-2018,"Casablanca - Morocco","ferry | tram | subway | taxi | bus | train",Fem,Langosh-Franecki
10-10-1996,16-Oct-1996,"Abidjan ; Ivory Coast","caravan ; tram ; subway ; airplane ; train ; boat ; horse",M,"Hintz Group"
06-24-2007,02-Jul-2007,"London - United Kingdom","train | airplane | caravan | motorcycle | ferry",Masc,"Funk, Morar and Rodriguez"
05-05-2021,14-May-2021,"Ankara | Turkey","walk | caravan | subway | horse | tram | bicycle | boat",F,"Schinner, Sauer and Powlowski"
04-15-2001,21-Apr-2001,"Rio de Janeiro - Brazil","train | horse | tram | bicycle | taxi | car | motorcycle | airplane",Fem,"Fritsch, Hegmann and Mueller"
01-31-1985,06-Feb-1985,"Yangon ; Myanmar","bicycle ; train ; car ; bus ; caravan ; taxi ; horse ; boat",fem,"Schinner, Sauer and Powlowski"
02-20-2002,28-Feb-2002,"Casablanca - Morocco","airplane - car - caravan - tram - horse - boat - taxi - train",Male,Quigley-Braun
04-09-1978,17-Apr-1978,"Lahore | Pakistan","walk | taxi | bus | boat | car | ferry | motorcycle",fem,Kerluke-Armstrong
07-20-2006,25-Jul-2006,"Chennai | India","taxi | caravan | ferry | train",fem,"Hintz Group"
03-03-2015,09-Mar-2015,"Chennai | India","ferry | bicycle | caravan | car | tram",Fem,"Koelpin, Hoppe and Corwin"
07-06-1990,12-Jul-1990,"Bangkok ; Thailand","subway ; car ; ferry ; train ; motorcycle ; bicycle ; horse ; taxi",Female,"Murray LLC"
11-02-2019,11-Nov-2019,"Lagos | Nigeria","train ; caravan ; motorcycle ; bus ; car ; walk ; bicycle",masc,"Hayes, Bins and Considine"
08-12-1977,19-Aug-1977,"Rio de Janeiro - Brazil","bus - car - train - taxi",Masc,"Dare, Hoppe and Moore"
03-10-1974,20-Mar-1974,"Hanoi - Vietnam","subway | car | walk | tram | airplane",Masc,Schmeler-Renner
02-12-1973,18-Feb-1973,"Mexico City - Mexico","boat ; train ; tram ; taxi ; airplane ; car",Masc,"Ledner LLC"
12-28-2010,04-Jan-2011,"Yangon | Myanmar","caravan ; train ; walk ; tram ; boat",masc,"Schaden LLC"
09-14-2019,22-Sep-2019,"Yangon - Myanmar","airplane ; bus ; taxi ; ferry ; boat ; car ; train",Female,"Feil LLC"
02-12-1996,18-Feb-1996,"Hanoi | Vietnam","airplane - subway - ferry - train - walk - horse - tram - boat",M,Champlin-Kemmer
11-29-2006,07-Dec-2006,"Delhi - India","boat ; horse ; airplane ; taxi ; bus ; ferry ; walk ; motorcycle",Masc,"Fritsch, Hegmann and Mueller"
12-04-1972,11-Dec-1972,"Dhaka - Bangladesh","bicycle | taxi | tram | motorcycle | car | horse | boat | train",M,Wolff-Cartwright
10-06-2011,12-Oct-2011,"Abidjan ; Ivory Coast","caravan ; walk ; ferry ; bicycle",masc,Schmeler-Renner
08-25-1993,04-Sep-1993,"Durban | South Africa","train | car | taxi | horse | airplane",fem,Champlin-Kemmer
09-07-1987,17-Sep-1987,"Delhi | India","airplane ; boat ; walk ; horse ; caravan",Fem,"Heaney - Robel and Witting"
01-18-2008,28-Jan-2008,"Hanoi | Vietnam","airplane | motorcycle | boat | bicycle | walk",fem,Blick-Bartell
12-24-1999,01-Jan-2000,"Chennai ; India","subway | bicycle | horse | car | walk | bus | airplane | boat",Female,"Hintz Group"
02-23-1991,27-Feb-1991,"Dhaka - Bangladesh","boat - airplane - bus - tram - taxi - walk - bicycle - horse",fem,"Ledner LLC"
04-12-2017,17-Apr-2017,"Mumbai | India","tram | bicycle | bus | caravan | car | ferry | train",Masc,"Dare, Hoppe and Moore"
02-23-1999,03-Mar-1999,"Mexico City | Mexico","ferry ; motorcycle ; bus ; taxi ; airplane",masc,"Botsford Inc"
10-24-1994,31-Oct-1994,"Dhaka ; Bangladesh","train | caravan | subway | walk | tram | bus",Male,Wolff-Cartwright
03-10-2020,17-Mar-2020,"Rio de Janeiro | Brazil","tram - motorcycle - subway - bus - ferry - walk - taxi",F,"Heaney Inc"
12-19-1973,28-Dec-1973,"Dhaka - Bangladesh","taxi ; subway ; motorcycle ; caravan ; airplane ; train ; horse",Fem,"Hodkiewicz, Luettgen and Stoltenberg"
10-04-2021,14-Oct-2021,"Lagos - Nigeria","horse - bus - motorcycle - car - boat - tram - caravan",F,"Leannon, Cassin and Trantow"
01-21-2000,29-Jan-2000,"Delhi | India","ferry - airplane - taxi - walk - bicycle",Male,"Heaney - Robel and Witting"
01-17-2005,24-Jan-2005,"Chennai - India","train ; boat ; car ; airplane ; bus ; ferry",Female,"Schaden LLC"
02-03-1973,11-Feb-1973,"Abidjan ; Ivory Coast","car ; bicycle ; ferry ; caravan ; subway",Fem,"Schaden LLC"
09-29-1979,07-Oct-1979,"Addis Ababa | Ethiopia","caravan ; subway ; bicycle ; horse ; airplane",fem,Cruickshank-Franecki
05-24-1991,02-Jun-1991,"Delhi - India","bicycle - car - walk - subway - taxi - airplane - bus",Fem,"Cremin Inc"
05-23-2018,27-May-2018,"Mexico City | Mexico","walk | motorcycle | tram | airplane | car | bus | caravan | subway",masc,"Schinner, Sauer and Powlowski"
03-19-2010,23-Mar-2010,"Durban | South Africa","horse ; train ; subway ; caravan ; motorcycle",F,"Cole Group"
05-14-1995,18-May-1995,"Casablanca | Morocco","caravan | subway | train | car | bus | taxi",Male,Quigley-Braun
07-29-2010,04-Aug-2010,"Alexandria - Egypt","boat - caravan - train - horse - bicycle - subway",Fem,Cruickshank-Franecki
02-05-1976,11-Feb-1976,"Hanoi | Vietnam","motorcycle - horse - bicycle - car",Male,Blick-Bartell
10-23-2019,30-Oct-2019,"Delhi - India","taxi | train | car | walk | boat",Fem,"Funk, Morar and Rodriguez"
07-11-2009,21-Jul-2009,"Yangon - Myanmar","bus ; boat ; ferry ; train",F,"Lubowitz, Prohaska and Reilly"
07-15-2014,21-Jul-2014,"Abidjan - Ivory Coast","car ; walk ; bus ; boat",Male,"Feil LLC"
02-05-2019,15-Feb-2019,"Lagos ; Nigeria","motorcycle | tram | airplane | ferry | boat | bus | taxi",Fem,Cruickshank-Franecki
03-13-2003,22-Mar-2003,"Addis Ababa - Ethiopia","car - motorcycle - taxi - horse - ferry",fem,"Cole Group"
08-15-2007,25-Aug-2007,"Chennai ; India","taxi | subway | airplane | bus | bicycle",Female,Schmeler-Renner
09-21-2020,30-Sep-2020,"Dhaka - Bangladesh","subway | car | train | bus | motorcycle | taxi | ferry",Male,"Hintz Group"
12-09-1984,14-Dec-1984,"Lagos ; Nigeria","bus | ferry | subway | tram | boat | motorcycle | taxi",Fem,"Nienow LLC"
07-18-1980,24-Jul-1980,"Bangkok | Thailand","bicycle ; walk ; boat ; tram ; train ; caravan",Masc,"Dare, Hoppe and Moore"
07-13-2009,18-Jul-2009,"Chennai - India","walk | subway | horse | train | caravan | motorcycle",Male,Cruickshank-Franecki
09-20-1983,24-Sep-1983,"Mumbai - India","bus | airplane | car | bicycle",F,Quigley-Braun
09-01-2009,09-Sep-2009,"Bangkok | Thailand","train ; motorcycle ; boat ; tram ; bus",Fem,"Heaney Inc"
11-26-1994,01-Dec-1994,"Addis Ababa | Ethiopia","motorcycle | horse | caravan | ferry | subway",Masc,"Kassulke, Rath and Upton"
09-27-2015,02-Oct-2015,"Dhaka | Bangladesh","car ; horse ; train ; bicycle ; ferry ; airplane ; boat",Masc,"Ledner LLC"
10-20-1977,26-Oct-1977,"Ankara - Turkey","bus | taxi | motorcycle | caravan | horse",fem,"Fritsch, Hegmann and Mueller"
10-23-2008,30-Oct-2008,"Ankara - Turkey","train ; horse ; walk ; subway ; car ; caravan ; boat",F,"Bahringer LLC"
10-22-1981,30-Oct-1981,"Hanoi - Vietnam","tram - walk - ferry - taxi - airplane - subway",Fem,"Goldner LLC"
12-18-2013,24-Dec-2013,"Bangkok - Thailand","boat ; caravan ; ferry ; bicycle ; motorcycle",Masc,"Medhurst, Streich and Schamberger"
04-16-2013,21-Apr-2013,"Johannesburg | South Africa","walk ; motorcycle ; bus ; boat ; taxi",masc,Wolff-Cartwright
04-25-1982,29-Apr-1982,"Chennai - India","subway - bus - taxi - car - bicycle - walk",fem,"Koelpin, Hoppe and Corwin"
11-26-1982,06-Dec-1982,"Mumbai | India","motorcycle ; taxi ; horse ; car ; walk ; train ; tram",M,"Feil LLC"
02-09-2007,17-Feb-2007,"Beijing ; China","caravan ; subway ; train ; ferry ; car ; bicycle ; tram",masc,"Nienow LLC"
05-10-1976,15-May-1976,"Durban | South Africa","ferry - taxi - tram - bus - caravan",fem,"Rempel and Sons"
05-18-2012,24-May-2012,"Mexico City - Mexico","walk | caravan | tram | bus | horse | boat | subway",Female,Kerluke-Armstrong
01-31-1974,05-Feb-1974,"London | United Kingdom","walk | ferry | airplane | boat | train | horse | bicycle",Female,"Kulas LLC"
02-12-2019,22-Feb-2019,"Lagos ; Nigeria","horse - taxi - tram - ferry - car - airplane - walk",Fem,"Koelpin, Hoppe and Corwin"
05-18-1995,22-May-1995,"Pune - India","walk | caravan | motorcycle | subway | taxi | bus | tram | train",Masc,"Feil LLC"
01-29-2015,06-Feb-2015,"London | United Kingdom","tram | walk | bicycle | airplane | car | caravan",F,"Heaney Inc"
06-25-1997,04-Jul-1997,"Abidjan - Ivory Coast","horse | boat | car | ferry | airplane | subway | tram",F,"Ledner LLC"
09-18-1995,22-Sep-1995,"Mumbai ; India","caravan ; subway ; taxi ; car",masc,"Heaney - Robel and Witting"
03-25-2001,02-Apr-2001,"Dhaka | Bangladesh","car ; horse ; caravan ; ferry ; taxi ; motorcycle ; tram ; walk",F,"Funk, Morar and Rodriguez"
06-24-1987,01-Jul-1987,"Johannesburg - South Africa","train - subway - boat - tram - ferry - bicycle - caravan",Female,Schmeler-Renner
03-25-2020,31-Mar-2020,"London - United Kingdom","tram - caravan - ferry - car - boat - bicycle - horse",masc,"Cole Group"
05-05-2008,15-May-2008,"Durban | South Africa","train ; boat ; bicycle ; caravan",F,Langosh-Franecki
06-04-1976,10-Jun-1976,"Mexico City | Mexico","tram ; car ; ferry ; train ; airplane ; bus",fem,"Kulas LLC"
01-19-2001,29-Jan-2001,"Alexandria | Egypt","walk ; airplane ; bus ; train",Fem,Feest-Bode
07-01-2013,06-Jul-2013,"Mexico City | Mexico","boat ; horse ; ferry ; subway ; taxi ; train ; tram",Masc,Blick-Bartell
07-11-2002,16-Jul-2002,"Rio de Janeiro | Brazil","walk | airplane | subway | taxi | bus | caravan | ferry",Masc,Rogahn-Crist
02-21-2013,03-Mar-2013,"Durban ; South Africa","walk - motorcycle - train - bus - car - taxi",masc,"Kulas LLC"
03-10-1998,15-Mar-1998,"Pune - India","walk ; train ; caravan ; car ; taxi",F,"Goldner LLC"
08-31-1997,04-Sep-1997,"Mumbai ; India","subway - bus - tram - train - motorcycle - horse",Fem,"Kulas LLC"
04-10-2001,20-Apr-2001,"Mumbai | India","airplane ; bicycle ; walk ; train ; horse ; boat ; ferry ; subway",Male,"Kassulke, Rath and Upton"
04-07-2018,12-Apr-2018,"Casablanca - Morocco","caravan - boat - ferry - bus - subway - airplane",fem,"Feil LLC"
06-20-2020,24-Jun-2020,"Hanoi - Vietnam","motorcycle | tram | boat | ferry",F,Blick-Bartell
07-05-2014,15-Jul-2014,"Delhi - India","taxi ; train ; boat ; bus ; bicycle ; motorcycle ; horse ; airplane",Masc,"Altenwerth and Sons"
06-04-2019,10-Jun-2019,"Mumbai - India","horse ; bicycle ; ferry ; airplane ; boat ; bus",fem,"Botsford Inc"
11-08-1981,13-Nov-1981,"Pune - India","boat - train - taxi - tram - caravan",fem,"Bahringer LLC"
07-03-2012,11-Jul-2012,"Hanoi | Vietnam","motorcycle - car - ferry - subway - boat",M,"Schinner, Sauer and Powlowski"
06-29-1986,07-Jul-1986,"Delhi ; India","bus | taxi | walk | ferry | subway | train | horse | airplane",Fem,Rogahn-Crist
12-18-2014,28-Dec-2014,"Beijing - China","taxi ; bicycle ; car ; caravan ; airplane",Fem,Grant-Hand
05-25-1990,29-May-1990,"Durban - South Africa","boat | taxi | bus | tram | car | walk",Female,White-Stroman
09-23-1987,28-Sep-1987,"Delhi - India","bicycle | motorcycle | caravan | train | bus | boat | horse | ferry",F,"Koelpin, Hoppe and Corwin"
01-12-1971,17-Jan-1971,"Durban | South Africa","train - motorcycle - ferry - caravan - boat - bicycle - bus - car",masc,Schmeler-Renner
10-01-2020,08-Oct-2020,"Lagos - Nigeria","tram | taxi | ferry | bus | airplane | caravan | subway",M,Rogahn-Crist
05-17-2007,25-May-2007,"Alexandria ; Egypt","taxi ; motorcycle ; horse ; boat ; car ; airplane",Female,Blick-Bartell
11-23-1981,27-Nov-1981,"Durban | South Africa","horse | walk | tram | subway | train | caravan | airplane",masc,"Kulas LLC"
06-08-2012,15-Jun-2012,"London | United Kingdom","train ; ferry ; airplane ; caravan ; tram ; bicycle ; walk",fem,White-Stroman
04-17-1978,24-Apr-1978,"Mexico City ; Mexico","bus - walk - horse - car - airplane - ferry - subway - taxi",F,"Cremin Inc"
01-26-1973,03-Feb-1973,"Addis Ababa ; Ethiopia","caravan | bicycle | tram | car | walk | train | boat | subway",Female,Blick-Bartell
05-19-1979,27-May-1979,"Yangon | Myanmar","bicycle ; tram ; airplane ; car ; motorcycle ; bus ; train ; boat",Masc,"Heaney Inc"
01-13-2004,21-Jan-2004,"Rio de Janeiro ; Brazil","subway - airplane - ferry - caravan",masc,"Botsford Inc"
02-05-1981,11-Feb-1981,"Yangon - Myanmar","horse | ferry | car | taxi | boat | walk | tram | bicycle",fem,Schmeler-Renner
09-28-1998,04-Oct-1998,"Rio de Janeiro - Brazil","taxi | walk | subway | caravan | bicycle | airplane | horse",Fem,"Leannon, Cassin and Trantow"
03-07-2016,16-Mar-2016,"Mumbai ; India","tram - boat - caravan - subway",M,Kerluke-Armstrong
03-13-1971,18-Mar-1971,"Mexico City ; Mexico","train - caravan - boat - ferry - car",F,Kerluke-Armstrong
09-28-1988,05-Oct-1988,"Delhi ; India","bus ; bicycle ; train ; horse ; boat ; airplane ; taxi",Masc,Rogahn-Crist
01-12-2020,16-Jan-2020,"Mexico City ; Mexico","subway ; horse ; motorcycle ; airplane ; walk ; train ; caravan ; bus",fem,"Kulas LLC"
03-12-1971,17-Mar-1971,"Chennai | India","ferry - tram - horse - subway - walk - motorcycle",Masc,"Altenwerth and Sons"
07-28-1980,01-Aug-1980,"Dhaka | Bangladesh","boat | bus | motorcycle | car | ferry | walk",Female,Quigley-Braun
02-15-1989,24-Feb-1989,"Chennai - India","bicycle ; tram ; train ; caravan ; subway ; ferry ; airplane ; taxi",F,Langosh-Franecki
12-08-1980,12-Dec-1980,"Delhi - India","taxi ; motorcycle ; train ; horse ; bicycle ; caravan",Fem,Wolff-Cartwright
06-09-2021,18-Jun-2021,"Ankara | Turkey","caravan - train - ferry - motorcycle",Male,Rogahn-Crist
04-20-2011,30-Apr-2011,"Beijing | China","subway ; boat ; motorcycle ; bus ; airplane ; car ; tram",Female,"Botsford Inc"
07-10-2016,15-Jul-2016,"Dhaka ; Bangladesh","bus - walk - car - motorcycle - boat - tram - caravan - subway",Male,"Cremin Inc"
12-07-1974,15-Dec-1974,"Durban ; South Africa","ferry | airplane | tram | horse | boat",Masc,Feest-Bode
06-23-1970,30-Jun-1970,"Hanoi - Vietnam","boat ; motorcycle ; taxi ; ferry ; horse ; airplane ; car ; bicycle",masc,"Cole Group"
08-04-2007,10-Aug-2007,"Dhaka | Bangladesh","bicycle ; caravan ; boat ; car ; walk",M,Feest-Bode
06-26-1984,06-Jul-1984,"Delhi ; India","bicycle - car - tram - train - bus - caravan - motorcycle",F,Grant-Hand
03-04-1979,08-Mar-1979,"Beijing ; China","boat | motorcycle | train | bus | airplane",Fem,"Kassulke, Rath and Upton"
04-04-1999,08-Apr-1999,"Ankara - Turkey","car | caravan | bus | tram | boat | bicycle | train | ferry",Female,"Nienow LLC"
01-28-1992,05-Feb-1992,"Pune | India","boat - tram - caravan - airplane - subway - bus",masc,"Hodkiewicz, Luettgen and Stoltenberg"
04-18-1997,23-Apr-1997,"Chennai | India","motorcycle ; walk ; train ; horse",masc,"Fritsch, Hegmann and Mueller"
06-02-1993,08-Jun-1993,"Yangon ; Myanmar","subway | bicycle | boat | walk | ferry | car | airplane",Male,"Fritsch, Hegmann and Mueller"
10-24-1992,28-Oct-1992,"Rio de Janeiro - Brazil","bicycle - horse - train - taxi - car - subway - ferry",Fem,"Kulas LLC"
03-10-2007,16-Mar-2007,"Lagos | Nigeria","airplane ; bicycle ; horse ; train ; tram",M,Grant-Hand
09-21-2008,30-Sep-2008,"Abidjan ; Ivory Coast","ferry ; tram ; motorcycle ; airplane ; train ; bus",Male,Schmeler-Renner
08-07-1991,11-Aug-1991,"Casablanca | Morocco","boat | subway | tram | ferry",M,"Kulas LLC"
12-18-1982,22-Dec-1982,"Beijing ; China","motorcycle | boat | walk | bus | ferry | airplane",Fem,"Heaney - Robel and Witting"
05-04-1972,09-May-1972,"Johannesburg ; South Africa","taxi - subway - car - ferry - horse - bicycle - motorcycle",masc,"Fritsch, Hegmann and Mueller"
09-26-1996,04-Oct-1996,"Beijing | China","taxi ; train ; tram ; motorcycle",Fem,Blick-Bartell
02-13-2019,22-Feb-2019,"London | United Kingdom","motorcycle ; horse ; taxi ; train ; caravan ; boat ; bus ; bicycle",Fem,Kerluke-Armstrong
08-25-1975,01-Sep-1975,"Yangon | Myanmar","subway - motorcycle - tram - boat",fem,"Nienow LLC"
07-01-2006,07-Jul-2006,"Chennai - India","motorcycle ; bus ; tram ; taxi ; walk ; boat",Male,"Altenwerth and Sons"
04-02-1996,11-Apr-1996,"Chennai - India","bus | tram | taxi | subway | bicycle | train | caravan",M,"Ledner LLC"
02-07-1975,15-Feb-1975,"Rio de Janeiro ; Brazil","boat - taxi - horse - airplane - motorcycle",F,"Botsford Inc"
03-19-2013,27-Mar-2013,"Dhaka ; Bangladesh","walk ; caravan ; train ; airplane ; tram ; ferry",fem,"Altenwerth and Sons"
03-23-1970,31-Mar-1970,"Lagos - Nigeria","boat ; bus ; taxi ; ferry ; motorcycle ; train ; tram",M,Feest-Bode
06-12-2006,16-Jun-2006,"Rio de Janeiro - Brazil","subway | car | ferry | motorcycle | bicycle",F,"Heaney - Robel and Witting"
05-23-1977,27-May-1977,"Beijing ; China","bus | motorcycle | taxi | boat | caravan | airplane",Male,Grant-Hand
12-08-1982,13-Dec-1982,"Ankara | Turkey","tram ; bus ; ferry ; walk ; horse ; caravan",Female,"Lubowitz, Prohaska and Reilly"
07-19-1980,29-Jul-1980,"Yangon | Myanmar","taxi - motorcycle - airplane - bus - subway",masc,"Fritsch, Hegmann and Mueller"
04-25-1983,03-May-1983,"Rio de Janeiro | Brazil","taxi | tram | caravan | subway | airplane | bicycle | boat | bus",Fem,"Heaney Inc"
04-17-1979,21-Apr-1979,"Mumbai | India","airplane | walk | ferry | train | motorcycle | caravan",Masc,Quigley-Braun
07-07-2021,16-Jul-2021,"Hanoi - Vietnam","taxi | train | subway | car | walk",F,"Botsford Inc"
07-21-1986,30-Jul-1986,"Lahore | Pakistan","train ; bus ; horse ; bicycle ; ferry",Female,"Schinner, Sauer and Powlowski"
12-24-1991,31-Dec-1991,"Alexandria ; Egypt","bicycle ; walk ; horse ; taxi ; bus",F,Grant-Hand
05-01-1990,10-May-1990,"Lagos - Nigeria","horse ; taxi ; bus ; airplane ; bicycle ; caravan ; car ; motorcycle",fem,"Funk, Morar and Rodriguez"
01-04-2004,14-Jan-2004,"Durban | South Africa","airplane | taxi | car | subway | ferry | caravan | bicycle | train",fem,"Nienow LLC"
08-30-2018,05-Sep-2018,"Hanoi | Vietnam","ferry ; bicycle ; caravan ; taxi ; subway",M,"Heaney - Robel and Witting"
07-27-1989,06-Aug-1989,"Abidjan | Ivory Coast","train ; bicycle ; tram ; ferry ; subway ; bus ; taxi ; motorcycle",masc,"Medhurst, Streich and Schamberger"
09-28-2020,06-Oct-2020,"Mumbai - India","caravan | tram | boat | ferry | bus | car",M,"Botsford Inc"
06-10-2007,20-Jun-2007,"Bangkok ; Thailand","car - train - tram - caravan - motorcycle - subway",Fem,Cruickshank-Franecki
08-16-2008,26-Aug-2008,"Lahore ; Pakistan","boat ; caravan ; bus ; taxi",F,"Kassulke, Rath and Upton"
04-14-2000,18-Apr-2000,"Lagos ; Nigeria","boat - walk - airplane - bus - horse - subway - bicycle",fem,"Lubowitz, Prohaska and Reilly"
