arrival_date,departure_date,location,transportation_modes,genre,hotel
12-28-1990,03-Jan-1991,Mexico City | Mexico,airplane - ferry - train - car,masc,"Kassulke, Rath and Upton"
09-30-2010,08-Oct-2010,Lagos ; Nigeria,ferry - caravan - airplane - bicycle - motorcycle - boat,masc,"Hodkiewicz, Luettgen and Stoltenberg"
06-26-1976,30-Jun-1976,Bangkok ; Thailand,ferry | car | boat | motorcycle | airplane | horse,Masc,"Lubowitz, Prohaska and Reilly"
12-27-1986,06-Jan-1987,Chennai | India,airplane - tram - caravan - horse,masc,Nienow LLC
09-13-1979,20-Sep-1979,Alexandria ; Egypt,boat - horse - car - taxi - walk,Male,Grant-Hand
04-15-1996,20-Apr-1996,Mexico City | Mexico,motorcycle ; boat ; taxi ; bicycle ; tram ; caravan,Masc,Schaden LLC
08-25-1986,29-Aug-1986,Addis Ababa ; Ethiopia,bicycle | walk | bus | airplane | motorcycle,F,Altenwerth and Sons
05-26-1974,01-Jun-1974,Durban ; South Africa,taxi | bus | horse | motorcycle,Fem,Hintz Group
08-14-1976,24-Aug-1976,Addis Ababa ; Ethiopia,car ; tram ; airplane ; bicycle ; subway,F,"Kassulke, Rath and Upton"
11-07-1989,17-Nov-1989,Delhi - India,airplane - walk - caravan - taxi - motorcycle - bus - boat - bicycle,Fem,Champlin-Kemmer
12-31-2019,08-Jan-2020,Johannesburg - South Africa,ferry - tram - train - boat - walk - airplane,F,Heaney - Robel and Witting
06-27-2013,02-Jul-2013,Alexandria ; Egypt,bicycle | train | airplane | car | subway,Female,Goldner LLC
08-15-2013,20-Aug-2013,Pune ; India,caravan ; bus ; walk ; airplane ; car ; bicycle,Masc,Botsford Inc
12-05-2002,10-Dec-2002,Chennai | India,horse | walk | train | caravan | subway | motorcycle | car | bicycle,masc,Hintz Group
08-03-2001,11-Aug-2001,Johannesburg ; South Africa,walk | motorcycle | caravan | tram | bus | car,fem,"Schinner, Sauer and Powlowski"
02-06-1977,12-Feb-1977,Bangkok | Thailand,ferry ; boat ; horse ; caravan ; subway ; car ; taxi,Masc,White-Stroman
11-25-1998,01-Dec-1998,Mexico City ; Mexico,car - subway - tram - bus - ferry,Masc,"Kassulke, Rath and Upton"
09-09-2020,13-Sep-2020,Beijing ; China,taxi ; bicycle ; ferry ; car ; motorcycle ; tram ; bus,Male,Murray LLC
11-15-1992,20-Nov-1992,Chennai | India,ferry ; bus ; motorcycle ; boat ; subway ; car ; train,M,Feil LLC
10-18-1974,26-Oct-1974,Yangon - Myanmar,walk - bicycle - tram - boat,F,Schmeler-Renner
08-03-2017,12-Aug-2017,Bangkok ; Thailand,caravan ; horse ; airplane ; train ; tram ; motorcycle,F,Wolff-Cartwright
07-23-2007,28-Jul-2007,Dhaka - Bangladesh,train | bicycle | motorcycle | car | ferry | horse | tram | caravan,F,"Schinner, Sauer and Powlowski"
12-08-1997,13-Dec-1997,Ankara - Turkey,horse - caravan - taxi - train - motorcycle - ferry,Fem,Nienow LLC
01-01-2017,09-Jan-2017,London ; United Kingdom,horse - car - bicycle - bus - airplane - boat - tram - caravan,masc,"Medhurst, Streich and Schamberger"
03-13-2012,19-Mar-2012,Yangon ; Myanmar,airplane - motorcycle - train - tram,Fem,Heaney - Robel and Witting
06-20-2005,29-Jun-2005,Durban | South Africa,taxi | car | horse | walk | boat,Male,Cremin Inc
10-23-1990,27-Oct-1990,Alexandria - Egypt,bicycle | car | taxi | caravan | train | subway | tram | ferry,fem,Sporer Group
07-04-1970,11-Jul-1970,Rio de Janeiro ; Brazil,car | subway | horse | tram | ferry | taxi | caravan,F,Schmeler-Renner
07-05-1992,14-Jul-1992,Rio de Janeiro ; Brazil,airplane ; walk ; ferry ; bicycle ; horse ; boat ; caravan,F,"Medhurst, Streich and Schamberger"
06-05-1989,13-Jun-1989,Mumbai ; India,horse | caravan | motorcycle | bicycle,Fem,Schmeler-Renner
08-11-1979,17-Aug-1979,Yangon ; Myanmar,caravan | car | bicycle | motorcycle,Masc,"Leannon, Cassin and Trantow"
09-04-2008,11-Sep-2008,Rio de Janeiro | Brazil,caravan ; train ; ferry ; tram ; motorcycle,Masc,"Lubowitz, Prohaska and Reilly"
09-01-2020,06-Sep-2020,Dhaka | Bangladesh,airplane ; car ; motorcycle ; boat,F,Rempel and Sons
08-28-1992,03-Sep-1992,Pune - India,subway | ferry | bicycle | walk | airplane,Fem,Heaney - Robel and Witting
07-23-1987,31-Jul-1987,Chennai | India,bus | ferry | walk | boat | tram | airplane | bicycle | caravan,M,Cruickshank-Franecki
10-02-1980,06-Oct-1980,Addis Ababa ; Ethiopia,horse - ferry - walk - motorcycle,Male,Grant-Hand
03-14-2021,22-Mar-2021,Ankara | Turkey,subway - bus - taxi - tram - train - bicycle - boat,M,Kerluke-Armstrong
03-08-2010,16-Mar-2010,Lagos ; Nigeria,ferry | train | airplane | bus | walk | bicycle | taxi | horse,fem,Feest-Bode
01-01-1984,06-Jan-1984,London | United Kingdom,subway ; walk ; tram ; bus ; horse ; ferry ; bicycle,F,Kerluke-Armstrong
02-16-1982,23-Feb-1982,Abidjan - Ivory Coast,subway - car - horse - tram - walk - boat,masc,"Funk, Morar and Rodriguez"
12-16-2018,21-Dec-2018,Durban | South Africa,bicycle | horse | subway | walk | bus | train | ferry | caravan,F,"Hodkiewicz, Luettgen and Stoltenberg"
03-15-1985,21-Mar-1985,Mexico City | Mexico,bus - subway - train - car - ferry - motorcycle,masc,Cruickshank-Franecki
04-03-1973,11-Apr-1973,Addis Ababa ; Ethiopia,motorcycle ; taxi ; caravan ; bus ; subway ; bicycle ; airplane ; boat,Male,Quigley-Braun
09-02-1981,10-Sep-1981,Hanoi - Vietnam,tram ; motorcycle ; horse ; car,F,"Hodkiewicz, Luettgen and Stoltenberg"
01-25-2000,02-Feb-2000,Chennai | India,train ; bicycle ; ferry ; boat,Fem,Hintz Group
01-12-2017,21-Jan-2017,Johannesburg - South Africa,train ; motorcycle ; tram ; subway ; caravan ; bicycle,Female,Heaney Inc
08-08-1985,13-Aug-1985,Rio de Janeiro | Brazil,boat | caravan | motorcycle | bicycle | bus | train,Masc,Kulas LLC
09-18-2007,27-Sep-2007,Delhi ; India,car - walk - bus - taxi,Fem,Kulas LLC
10-30-1994,06-Nov-1994,Chennai | India,caravan - walk - bus - horse - ferry - train - car - bicycle,F,White-Stroman
07-30-1986,07-Aug-1986,Yangon ; Myanmar,airplane ; train ; walk ; taxi ; ferry ; bicycle ; boat,M,White-Stroman
10-13-1975,21-Oct-1975,Durban ; South Africa,bicycle | subway | boat | bus | taxi | ferry | train | motorcycle,Masc,Schaden LLC
06-06-1980,14-Jun-1980,Alexandria ; Egypt,caravan - taxi - walk - airplane - ferry - subway - horse - car,fem,"Hayes, Bins and Considine"
08-13-1991,20-Aug-1991,Johannesburg | South Africa,ferry | train | caravan | airplane,Fem,Quigley-Braun
02-13-2011,22-Feb-2011,Johannesburg | South Africa,ferry - bus - taxi - motorcycle - caravan - boat - train - subway,Male,Blick-Bartell
06-11-1971,16-Jun-1971,Addis Ababa ; Ethiopia,horse ; train ; taxi ; car ; boat,F,"Medhurst, Streich and Schamberger"
08-05-2007,11-Aug-2007,Dhaka - Bangladesh,train | caravan | subway | walk | car | tram,fem,Cruickshank-Franecki
07-20-1995,30-Jul-1995,Addis Ababa - Ethiopia,motorcycle | ferry | bus | walk | tram,Fem,Cremin Inc
05-13-1996,21-May-1996,Beijing ; China,train - boat - motorcycle - ferry - subway,M,Quigley-Braun
07-24-1988,29-Jul-1988,Abidjan - Ivory Coast,walk | train | bus | airplane,Fem,Schmeler-Renner
09-17-2012,23-Sep-2012,Hanoi - Vietnam,train - subway - boat - car - taxi - bus,M,Blick-Bartell
06-09-1977,14-Jun-1977,Hanoi ; Vietnam,airplane - taxi - subway - walk - car,fem,"Kassulke, Rath and Upton"
08-14-1985,19-Aug-1985,Durban ; South Africa,horse ; boat ; motorcycle ; subway ; bus ; tram ; ferry,Male,Sporer Group
09-10-1987,16-Sep-1987,Hanoi ; Vietnam,bus | car | train | bicycle,Female,Rempel and Sons
10-30-2020,04-Nov-2020,Chennai | India,train ; tram ; subway ; bicycle ; airplane ; horse ; boat,Male,Langosh-Franecki
05-10-2007,18-May-2007,Ankara - Turkey,bicycle - airplane - walk - car - tram - boat - motorcycle - horse,Male,"Koelpin, Hoppe and Corwin"
02-12-2010,21-Feb-2010,Dhaka | Bangladesh,horse ; car ; ferry ; subway ; train,fem,Kulas LLC
03-23-2004,29-Mar-2004,Casablanca | Morocco,subway | caravan | train | tram,Masc,Rempel and Sons
02-22-1978,27-Feb-1978,Chennai | India,bus | motorcycle | bicycle | horse | walk | taxi | ferry | tram,Fem,Blick-Bartell
08-21-1989,31-Aug-1989,Pune | India,bicycle ; taxi ; motorcycle ; bus ; horse ; caravan,M,"Hodkiewicz, Luettgen and Stoltenberg"
02-04-2004,09-Feb-2004,Casablanca ; Morocco,car ; taxi ; bicycle ; walk,Masc,"Hodkiewicz, Luettgen and Stoltenberg"
01-25-2003,03-Feb-2003,Ankara - Turkey,walk | ferry | taxi | motorcycle,Female,White-Stroman
10-22-2005,31-Oct-2005,Abidjan - Ivory Coast,horse | motorcycle | subway | ferry | bicycle | caravan | boat | train,Masc,Langosh-Franecki
08-24-2016,02-Sep-2016,Lahore | Pakistan,taxi | walk | bus | tram | ferry | airplane,fem,Feil LLC
05-20-2008,28-May-2008,Alexandria | Egypt,car | boat | caravan | walk | taxi | subway | ferry,masc,"Medhurst, Streich and Schamberger"
11-12-2013,21-Nov-2013,Alexandria | Egypt,tram | motorcycle | ferry | taxi | subway | caravan,masc,Wolff-Cartwright
08-23-2004,28-Aug-2004,Dhaka - Bangladesh,subway | bicycle | ferry | horse,masc,Hintz Group
09-16-2007,24-Sep-2007,Casablanca ; Morocco,boat ; taxi ; tram ; horse,Female,Feil LLC
10-31-1970,10-Nov-1970,Pune - India,ferry ; train ; horse ; bicycle ; taxi ; caravan ; bus ; car,masc,"Koelpin, Hoppe and Corwin"
12-21-1979,30-Dec-1979,Lahore ; Pakistan,tram | bicycle | motorcycle | taxi | subway,Male,Cruickshank-Franecki
12-07-2012,13-Dec-2012,Casablanca ; Morocco,horse | tram | ferry | car | bus | caravan | train | subway,masc,Kerluke-Armstrong
08-09-1979,18-Aug-1979,Chennai | India,airplane - ferry - bus - train - tram - car - caravan,fem,Ledner LLC
11-18-2012,25-Nov-2012,Lahore - Pakistan,bicycle ; caravan ; train ; subway ; car,F,Grant-Hand
12-02-2011,06-Dec-2011,Bangkok - Thailand,motorcycle | taxi | boat | caravan | train,Masc,Kerluke-Armstrong
03-08-1993,13-Mar-1993,Lagos ; Nigeria,bus | train | tram | car | walk,masc,"Lubowitz, Prohaska and Reilly"
03-05-2011,14-Mar-2011,Mumbai | India,tram - train - taxi - bicycle - subway - bus - motorcycle,masc,Schmeler-Renner
12-08-2012,13-Dec-2012,Mumbai ; India,walk | subway | ferry | boat | bicycle | car | airplane | caravan,fem,Ledner LLC
04-27-2011,02-May-2011,Ankara | Turkey,ferry - walk - caravan - bus - tram - subway - train - boat,Male,Wolff-Cartwright
01-17-1975,24-Jan-1975,Lagos | Nigeria,car ; ferry ; airplane ; motorcycle ; bicycle,Male,"Medhurst, Streich and Schamberger"
04-27-1988,02-May-1988,Dhaka - Bangladesh,caravan ; bicycle ; horse ; boat,F,"Funk, Morar and Rodriguez"
12-23-1976,29-Dec-1976,Delhi - India,caravan ; bus ; train ; boat ; horse ; taxi ; bicycle ; ferry,Female,Cremin Inc
04-02-2005,11-Apr-2005,Beijing ; China,motorcycle | tram | taxi | bus | walk | bicycle | car | train,M,Ledner LLC
04-10-2020,18-Apr-2020,Hanoi | Vietnam,car ; train ; horse ; subway ; ferry ; taxi,fem,Schaden LLC
01-29-1984,08-Feb-1984,Delhi - India,subway - car - train - tram - bus - bicycle,F,"Kassulke, Rath and Upton"
02-06-1985,10-Feb-1985,Bangkok - Thailand,horse - walk - caravan - bicycle,F,Cruickshank-Franecki
05-01-1975,11-May-1975,Mumbai - India,horse ; ferry ; subway ; caravan ; car ; airplane,Masc,Goldner LLC
02-17-1992,23-Feb-1992,Alexandria - Egypt,walk ; bus ; airplane ; horse ; ferry ; tram ; taxi,masc,Cole Group
09-10-1988,14-Sep-1988,Bangkok ; Thailand,walk | car | bus | subway | tram | motorcycle | horse,Fem,Altenwerth and Sons
03-27-2019,01-Apr-2019,Lahore | Pakistan,car - ferry - caravan - tram - taxi,Masc,Kerluke-Armstrong
02-16-2000,22-Feb-2000,Beijing - China,caravan ; train ; bicycle ; tram ; motorcycle ; horse ; bus,Male,Grant-Hand
04-09-1983,19-Apr-1983,Mumbai ; India,ferry ; taxi ; bus ; car ; caravan,masc,"Fritsch, Hegmann and Mueller"
10-07-2021,17-Oct-2021,Yangon | Myanmar,bicycle ; bus ; walk ; boat ; tram ; caravan ; airplane ; ferry,F,Champlin-Kemmer
03-24-2005,30-Mar-2005,Durban ; South Africa,motorcycle ; boat ; tram ; taxi ; airplane,masc,"Hodkiewicz, Luettgen and Stoltenberg"
07-07-1970,13-Jul-1970,Rio de Janeiro ; Brazil,airplane - taxi - subway - caravan - walk,F,Murray LLC
03-21-1976,26-Mar-1976,Addis Ababa ; Ethiopia,caravan ; tram ; train ; car ; ferry,Female,Champlin-Kemmer
01-11-2004,21-Jan-2004,Yangon ; Myanmar,subway | walk | boat | caravan | bus,Female,Feil LLC
03-16-1987,24-Mar-1987,Alexandria - Egypt,ferry ; bus ; train ; horse,masc,"Kassulke, Rath and Upton"
11-07-1974,12-Nov-1974,Dhaka ; Bangladesh,taxi - subway - airplane - tram - motorcycle - horse,Male,Kerluke-Armstrong
05-30-1979,04-Jun-1979,Hanoi ; Vietnam,bus - ferry - horse - caravan - tram - motorcycle - walk - train,masc,Rempel and Sons
05-04-2003,08-May-2003,Casablanca | Morocco,motorcycle | airplane | car | bus | horse | ferry,Female,White-Stroman
01-16-2021,23-Jan-2021,Yangon | Myanmar,boat ; horse ; bicycle ; subway ; ferry ; motorcycle ; train ; walk,fem,Rogahn-Crist
02-07-2020,15-Feb-2020,Addis Ababa | Ethiopia,tram - boat - caravan - motorcycle - bus - walk - bicycle,fem,Schmeler-Renner
11-06-2009,13-Nov-2009,Rio de Janeiro | Brazil,bicycle | walk | train | caravan | airplane | taxi | subway | bus,Fem,Altenwerth and Sons
02-18-1980,26-Feb-1980,Delhi - India,ferry - horse - tram - bus - car - caravan - airplane,F,Hintz Group
05-25-2017,31-May-2017,Beijing - China,bus - tram - motorcycle - subway - train - bicycle - ferry,F,Altenwerth and Sons
08-04-2010,12-Aug-2010,Chennai - India,boat ; airplane ; car ; bicycle ; ferry,Fem,"Lubowitz, Prohaska and Reilly"
03-26-2012,03-Apr-2012,Mumbai | India,walk ; caravan ; subway ; boat,Female,Kerluke-Armstrong
07-22-1988,30-Jul-1988,Mumbai ; India,car - ferry - boat - caravan - walk,Male,"Lubowitz, Prohaska and Reilly"
10-06-1971,12-Oct-1971,Delhi | India,airplane - boat - walk - car,F,Heaney - Robel and Witting
06-06-1987,13-Jun-1987,Rio de Janeiro - Brazil,subway - train - horse - car - walk - bicycle - bus,Female,"Leannon, Cassin and Trantow"
08-19-2002,29-Aug-2002,Ankara ; Turkey,motorcycle ; bicycle ; airplane ; ferry ; walk ; subway,Female,"Hodkiewicz, Luettgen and Stoltenberg"
10-18-2003,23-Oct-2003,Durban | South Africa,motorcycle - boat - ferry - horse - subway,Male,Goldner LLC
10-17-1990,24-Oct-1990,Mumbai ; India,car - motorcycle - subway - airplane - caravan - taxi - walk,M,Langosh-Franecki
07-01-1981,09-Jul-1981,Ankara | Turkey,bus | airplane | subway | train | motorcycle | taxi | bicycle | boat,Masc,Kerluke-Armstrong
06-06-1991,12-Jun-1991,Mumbai - India,boat | airplane | tram | ferry | train,Male,"Dare, Hoppe and Moore"
11-03-1985,07-Nov-1985,Lagos | Nigeria,airplane - walk - horse - car - ferry - bus - bicycle,M,Altenwerth and Sons
04-18-2009,23-Apr-2009,Durban - South Africa,bicycle - horse - ferry - boat - tram - motorcycle - taxi,Male,"Schinner, Sauer and Powlowski"
11-11-2010,21-Nov-2010,Lagos - Nigeria,ferry | bicycle | boat | motorcycle | airplane | bus | subway | taxi,Fem,Kerluke-Armstrong
08-20-1971,24-Aug-1971,Yangon ; Myanmar,taxi | motorcycle | bicycle | subway | train,masc,"Lubowitz, Prohaska and Reilly"
08-30-1986,04-Sep-1986,Pune ; India,caravan ; boat ; bicycle ; ferry ; subway ; walk,M,Grant-Hand
10-16-2013,24-Oct-2013,Lagos - Nigeria,bus | car | boat | walk,fem,"Fritsch, Hegmann and Mueller"
11-27-2012,07-Dec-2012,Alexandria | Egypt,airplane | car | bicycle | bus | taxi | train,Masc,Langosh-Franecki
03-08-1977,18-Mar-1977,Delhi - India,car - taxi - walk - subway - caravan - airplane - boat - motorcycle,F,Heaney - Robel and Witting
01-23-2013,29-Jan-2013,Beijing ; China,taxi ; ferry ; subway ; motorcycle ; train ; bicycle ; bus,fem,Hintz Group
11-12-1992,19-Nov-1992,Yangon ; Myanmar,subway ; walk ; bicycle ; motorcycle ; ferry ; train ; horse,Male,Quigley-Braun
10-25-2014,31-Oct-2014,Dhaka ; Bangladesh,car ; ferry ; boat ; train,masc,Altenwerth and Sons
03-03-1983,10-Mar-1983,Mumbai | India,subway - car - ferry - bus - bicycle - boat,Fem,Wolff-Cartwright
06-13-1992,21-Jun-1992,Lagos ; Nigeria,train ; bicycle ; walk ; horse,Masc,Murray LLC
06-16-2002,24-Jun-2002,Ankara | Turkey,train - motorcycle - caravan - boat,Fem,Sporer Group
01-07-1995,15-Jan-1995,Dhaka - Bangladesh,car ; taxi ; horse ; airplane ; tram ; motorcycle,Male,White-Stroman
06-28-1982,06-Jul-1982,Delhi - India,airplane - car - motorcycle - boat - caravan - bicycle - ferry,fem,Kerluke-Armstrong
12-09-1999,19-Dec-1999,Mexico City ; Mexico,ferry - airplane - motorcycle - train,M,Sporer Group
01-16-1970,23-Jan-1970,Durban ; South Africa,tram - walk - caravan - bicycle - airplane - bus - car - taxi,Male,"Leannon, Cassin and Trantow"
12-09-2000,16-Dec-2000,Mumbai - India,airplane | car | bicycle | motorcycle | walk,M,Rogahn-Crist
11-28-1994,03-Dec-1994,Lahore - Pakistan,tram ; horse ; ferry ; train ; airplane ; taxi ; boat,Fem,Hintz Group
09-23-2008,03-Oct-2008,Dhaka ; Bangladesh,horse - train - subway - airplane - boat - ferry - bus - car,masc,Altenwerth and Sons
01-29-2014,05-Feb-2014,Bangkok - Thailand,ferry ; tram ; taxi ; airplane ; bus,masc,Cole Group
11-12-1994,19-Nov-1994,Mumbai - India,bicycle ; train ; motorcycle ; ferry ; boat ; airplane,masc,Kulas LLC
11-03-1989,11-Nov-1989,Chennai - India,caravan | horse | tram | ferry | boat,Male,Cole Group
06-11-1994,20-Jun-1994,Rio de Janeiro ; Brazil,train - car - bicycle - bus,Female,Langosh-Franecki
05-21-1976,30-May-1976,Mumbai | India,taxi ; bicycle ; ferry ; motorcycle,Male,Cole Group
11-30-1991,05-Dec-1991,Chennai ; India,train - horse - subway - bus,F,Quigley-Braun
08-25-2002,31-Aug-2002,Lagos ; Nigeria,motorcycle - bicycle - tram - airplane - train - caravan - walk,Female,Schaden LLC
07-15-1999,21-Jul-1999,Dhaka | Bangladesh,train - airplane - car - subway - caravan - bus - ferry,F,White-Stroman
07-25-1970,03-Aug-1970,London | United Kingdom,ferry ; walk ; taxi ; bicycle ; bus ; motorcycle ; train ; tram,Female,Hintz Group
08-25-1972,03-Sep-1972,Mexico City ; Mexico,taxi ; airplane ; subway ; car,M,"Schinner, Sauer and Powlowski"
04-04-2018,14-Apr-2018,Pune | India,bus - caravan - tram - subway - motorcycle,Masc,"Medhurst, Streich and Schamberger"
11-19-2007,27-Nov-2007,Dhaka | Bangladesh,subway - horse - airplane - boat,F,Rogahn-Crist
05-12-2021,16-May-2021,Chennai ; India,motorcycle - car - boat - train,Female,Kerluke-Armstrong
05-01-1984,07-May-1984,Mexico City ; Mexico,ferry ; horse ; tram ; motorcycle ; airplane ; subway ; bus ; caravan,M,Bahringer LLC
02-20-2011,28-Feb-2011,Chennai ; India,walk - bicycle - train - tram - taxi - horse,F,Feest-Bode
09-21-1974,26-Sep-1974,Hanoi ; Vietnam,airplane - train - bus - boat - tram - bicycle - ferry,Male,Feil LLC
12-25-2020,29-Dec-2020,Delhi - India,walk - airplane - boat - motorcycle - tram - ferry - train,Male,Rempel and Sons
02-03-1987,11-Feb-1987,Chennai | India,walk | car | boat | train | horse | tram | caravan,fem,Heaney Inc
09-12-1981,19-Sep-1981,Lagos ; Nigeria,motorcycle | walk | car | bicycle | airplane | caravan,Male,Wolff-Cartwright
05-09-1974,13-May-1974,Delhi | India,bicycle ; train ; bus ; car,masc,Ledner LLC
09-17-2015,25-Sep-2015,Addis Ababa ; Ethiopia,ferry - subway - tram - bus - motorcycle,F,Altenwerth and Sons
02-13-1989,20-Feb-1989,London - United Kingdom,boat | bus | ferry | taxi | subway | walk | airplane | horse,M,Quigley-Braun
01-10-2002,16-Jan-2002,Bangkok | Thailand,motorcycle | boat | airplane | walk | bicycle | train,M,Murray LLC
04-08-1976,13-Apr-1976,Yangon - Myanmar,taxi - subway - motorcycle - boat,Female,Nienow LLC
07-31-1978,07-Aug-1978,Lahore ; Pakistan,bus - motorcycle - caravan - taxi,Female,Wolff-Cartwright
03-20-1992,25-Mar-1992,Alexandria | Egypt,tram ; ferry ; train ; subway ; car ; airplane,Masc,Cole Group
06-07-2012,17-Jun-2012,Pune ; India,boat - caravan - taxi - train,masc,"Medhurst, Streich and Schamberger"
03-08-2000,18-Mar-2000,Yangon ; Myanmar,walk ; train ; motorcycle ; tram ; horse ; bus,Fem,"Leannon, Cassin and Trantow"
03-03-2005,11-Mar-2005,Rio de Janeiro ; Brazil,airplane ; horse ; car ; train ; boat ; caravan ; walk,F,Cole Group
12-19-2016,29-Dec-2016,Mumbai | India,horse - train - bicycle - boat - ferry - car - airplane,fem,Schaden LLC
09-29-2016,03-Oct-2016,Bangkok - Thailand,boat - walk - airplane - tram - train,Male,"Schinner, Sauer and Powlowski"
11-04-2021,14-Nov-2021,London ; United Kingdom,bicycle ; car ; airplane ; walk ; bus ; caravan ; train ; tram,masc,White-Stroman
12-28-2007,02-Jan-2008,Hanoi - Vietnam,car | taxi | bicycle | bus | caravan | ferry | tram,M,Kulas LLC
12-15-2005,23-Dec-2005,Hanoi | Vietnam,walk - bus - airplane - ferry - motorcycle,Male,Schaden LLC
12-22-2008,01-Jan-2009,Ankara ; Turkey,ferry - bicycle - car - train - taxi - boat - caravan,Female,Cole Group
11-23-1981,03-Dec-1981,Ankara | Turkey,boat - airplane - tram - subway - taxi - horse,F,Goldner LLC
05-01-1983,06-May-1983,Rio de Janeiro ; Brazil,motorcycle | ferry | horse | subway,masc,"Fritsch, Hegmann and Mueller"
07-04-2010,08-Jul-2010,Chennai ; India,taxi ; train ; bicycle ; boat ; ferry ; subway,masc,Murray LLC
08-30-2014,06-Sep-2014,Johannesburg ; South Africa,train - boat - tram - bicycle,M,Nienow LLC
10-22-2006,01-Nov-2006,Lahore | Pakistan,boat | tram | airplane | train | walk | bus | motorcycle,Masc,Grant-Hand
01-08-2021,18-Jan-2021,Mexico City | Mexico,train ; ferry ; subway ; tram,Male,Blick-Bartell
06-22-2018,28-Jun-2018,Delhi | India,subway - taxi - train - boat,masc,Kulas LLC
01-28-2010,01-Feb-2010,Dhaka | Bangladesh,bus | ferry | horse | caravan | taxi | motorcycle | subway | train,M,Bahringer LLC
11-14-2000,19-Nov-2000,Casablanca | Morocco,caravan - motorcycle - bus - train - taxi - ferry,M,Heaney - Robel and Witting
12-02-2009,07-Dec-2009,Addis Ababa ; Ethiopia,motorcycle - horse - boat - ferry - train,masc,Rogahn-Crist
08-21-1998,28-Aug-1998,Yangon | Myanmar,bus | car | bicycle | walk | airplane,Female,Schmeler-Renner
09-29-2000,09-Oct-2000,London | United Kingdom,tram - car - motorcycle - airplane - taxi - bus - ferry - boat,Fem,Botsford Inc
03-13-2020,18-Mar-2020,Alexandria - Egypt,bicycle ; bus ; walk ; motorcycle ; horse ; airplane ; caravan,Fem,"Fritsch, Hegmann and Mueller"
08-31-1993,05-Sep-1993,Yangon - Myanmar,caravan ; walk ; ferry ; horse ; taxi ; boat ; motorcycle,F,Blick-Bartell
11-18-1971,25-Nov-1971,Rio de Janeiro ; Brazil,train | caravan | motorcycle | bicycle | subway | horse,F,Hintz Group
03-11-1988,17-Mar-1988,Chennai | India,boat ; train ; caravan ; airplane ; ferry ; walk ; subway,Female,Feest-Bode
12-14-2019,20-Dec-2019,Durban - South Africa,airplane | walk | horse | tram | bus | caravan,masc,Wolff-Cartwright
01-04-1971,12-Jan-1971,Chennai - India,boat - motorcycle - ferry - horse - walk,Male,"Lubowitz, Prohaska and Reilly"
07-17-2017,24-Jul-2017,Alexandria - Egypt,taxi ; bicycle ; tram ; ferry ; horse ; subway ; motorcycle ; boat,fem,Nienow LLC
04-22-1974,26-Apr-1974,Rio de Janeiro | Brazil,tram - bus - horse - subway - train - caravan,Masc,Grant-Hand
05-05-2020,10-May-2020,Lahore - Pakistan,train ; airplane ; boat ; walk,fem,Grant-Hand
04-17-2009,26-Apr-2009,Yangon | Myanmar,subway ; boat ; airplane ; train ; bicycle,masc,"Lubowitz, Prohaska and Reilly"
01-01-2014,08-Jan-2014,Pune ; India,caravan - taxi - horse - walk - bus - motorcycle - subway,F,Schmeler-Renner
09-27-1983,07-Oct-1983,Alexandria | Egypt,caravan - horse - taxi - subway,F,Feest-Bode
05-08-2001,18-May-2001,Lagos ; Nigeria,walk ; train ; horse ; tram,Male,Cole Group
12-06-2018,13-Dec-2018,Bangkok | Thailand,horse - walk - ferry - boat - car,Female,Heaney Inc
01-19-1995,25-Jan-1995,Johannesburg ; South Africa,bicycle ; caravan ; car ; motorcycle ; boat ; tram,M,"Hayes, Bins and Considine"
11-05-1981,10-Nov-1981,Pune ; India,train ; caravan ; walk ; car ; taxi ; bicycle ; airplane,M,Champlin-Kemmer
01-31-1983,10-Feb-1983,Chennai | India,train | ferry | bus | airplane | car | walk | boat | taxi,Male,"Hayes, Bins and Considine"
06-11-2006,21-Jun-2006,Casablanca - Morocco,horse - bus - train - caravan - bicycle - walk - tram,Masc,White-Stroman
12-21-1984,30-Dec-1984,Durban ; South Africa,ferry ; motorcycle ; walk ; car,F,Ledner LLC
09-05-2017,11-Sep-2017,Durban | South Africa,subway | motorcycle | walk | bus | boat | car,fem,Altenwerth and Sons
06-30-2019,07-Jul-2019,Casablanca ; Morocco,car ; motorcycle ; caravan ; subway,fem,Schmeler-Renner
12-22-1982,29-Dec-1982,Ankara ; Turkey,ferry ; airplane ; subway ; tram ; horse ; motorcycle ; bicycle ; walk,Female,"Hayes, Bins and Considine"
06-03-1974,12-Jun-1974,Johannesburg - South Africa,subway - boat - taxi - caravan - car - ferry - bicycle - walk,Fem,Schaden LLC
06-02-2014,07-Jun-2014,Johannesburg | South Africa,motorcycle | horse | taxi | walk | bicycle,Masc,"Dare, Hoppe and Moore"
09-06-1998,16-Sep-1998,Chennai ; India,subway | motorcycle | airplane | taxi | ferry | caravan | bicycle,Male,Cremin Inc
04-20-1999,29-Apr-1999,Mumbai ; India,caravan ; bus ; horse ; tram ; motorcycle ; ferry,Fem,Feil LLC
07-11-1983,19-Jul-1983,Addis Ababa ; Ethiopia,horse | tram | bus | walk | airplane | train | caravan,M,Schmeler-Renner
01-06-1971,13-Jan-1971,Pune | India,tram | car | boat | caravan | airplane,masc,Ledner LLC
